id,name,engine_species,types,ability1,ability2,hidden_ability,egg_group1,egg_group2,gender_ratio,egg_cycles,growth_rate,catch_rate,exp_yield,egg_move_learnset,source_abilities
334,Yasy,SPECIES_ALTARIA,fairy/dark,ABILITY_CUTE_CHARM,ABILITY_PRANKSTER,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,202,sNoneEggMoveLearnset,Encanto / Véu Mágico
335,Rudarauna,SPECIES_ZANGOOSE,fairy/psychic,ABILITY_CUTE_CHARM,ABILITY_TELEPATHY,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,202,sNoneEggMoveLearnset,Encanto / Véu Mágico
336,Perybé,SPECIES_SEVIPER,water/psychic,ABILITY_TORRENT,ABILITY_TELEPATHY,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,201,sNoneEggMoveLearnset,Torrente / Corpo Molhado
337,Arauanaú,SPECIES_LUNATONE,fairy/dragon,ABILITY_CUTE_CHARM,ABILITY_SHED_SKIN,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,202,sNoneEggMoveLearnset,Encanto / Véu Mágico
338,Verdejante,SPECIES_SOLROCK,grass/dragon,ABILITY_OVERGROW,ABILITY_SHED_SKIN,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,202,sNoneEggMoveLearnset,Espessura / Colheita
339,Chuvão,SPECIES_BARBOACH,water/electric,ABILITY_TORRENT,ABILITY_LIGHTNING_ROD,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,201,sNoneEggMoveLearnset,Torrente / Corpo Molhado
340,Solzão,SPECIES_WHISCASH,fire/ground,ABILITY_BLAZE,ABILITY_ARENA_TRAP,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,202,sNoneEggMoveLearnset,Chama / Corpo Flamejante
341,Ventania,SPECIES_CORPHISH,flying/dragon,ABILITY_KEEN_EYE,ABILITY_SHED_SKIN,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,201,sNoneEggMoveLearnset,Vista Aguçada / Vento Veloz
342,Terraão,SPECIES_CRAWDAUNT,ground/rock,ABILITY_SAND_VEIL,ABILITY_ROCK_HEAD,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,201,sNoneEggMoveLearnset,Escavador / Nuvem de Areia
343,Fogaréu,SPECIES_BALTOY,fire/dragon,ABILITY_BLAZE,ABILITY_SHED_SKIN,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,202,sNoneEggMoveLearnset,Chama / Corpo Flamejante
344,Marulho,SPECIES_CLAYDOL,water/dragon,ABILITY_TORRENT,ABILITY_SHED_SKIN,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,201,sNoneEggMoveLearnset,Torrente / Corpo Molhado
345,Alvorecer,SPECIES_LILEEP,fairy/fire,ABILITY_CUTE_CHARM,ABILITY_FLASH_FIRE,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,202,sNoneEggMoveLearnset,Encanto / Véu Mágico
346,Poente,SPECIES_CRADILY,dark/fire,ABILITY_INTIMIDATE,ABILITY_FLASH_FIRE,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,202,sNoneEggMoveLearnset,Intimidação / Cara de Mau
347,Estrelinha,SPECIES_ANORITH,fairy/psychic,ABILITY_CUTE_CHARM,ABILITY_TELEPATHY,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,216,sNoneEggMoveLearnset,Encanto / Véu Mágico
348,Arauanamon,SPECIES_ARMALDO,dragon/fairy,ABILITY_INNER_FOCUS,ABILITY_MAGIC_GUARD,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,217,sNoneEggMoveLearnset,Escama Dracônica / Presságio
349,Aracuã,SPECIES_FEEBAS,flying/normal,ABILITY_KEEN_EYE,ABILITY_PICKUP,ABILITY_QUICK_FEET,EGG_GROUP_FLYING,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,150,sArauna349EggMoveLearnset,Vista Aguçada / Vento Veloz
350,Bugio,SPECIES_MILOTIC,normal/dark,ABILITY_RUN_AWAY,ABILITY_PRANKSTER,ABILITY_SHEER_FORCE,EGG_GROUP_FIELD,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,149,sArauna350EggMoveLearnset,Faro / Placidez
351,Tuim,SPECIES_CASTFORM,grass,ABILITY_OVERGROW,ABILITY_CHLOROPHYLL,ABILITY_QUICK_FEET,EGG_GROUP_GRASS,EGG_GROUP_GRASS,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,102,sArauna351EggMoveLearnset,Espessura / Vento Veloz
352,Periquitão,SPECIES_KECLEON,grass/flying,ABILITY_OVERGROW,ABILITY_BIG_PECKS,ABILITY_QUICK_FEET,EGG_GROUP_GRASS,EGG_GROUP_FLYING,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,90,146,sArauna352EggMoveLearnset,Espessura / Vento Veloz
353,Ararunão,SPECIES_SHUPPET,grass/flying,ABILITY_OVERGROW,ABILITY_BIG_PECKS,ABILITY_COMPETITIVE,EGG_GROUP_GRASS,EGG_GROUP_FLYING,PERCENT_FEMALE(50),40,GROWTH_SLOW,45,199,sArauna353EggMoveLearnset,Espessura / Presságio
354,Preazinho,SPECIES_BANETTE,normal,ABILITY_RUN_AWAY,ABILITY_PICKUP,ABILITY_QUICK_FEET,EGG_GROUP_FIELD,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,109,sArauna354EggMoveLearnset,Fuga / Placidez
355,Capivarão,SPECIES_DUSKULL,normal/water,ABILITY_RUN_AWAY,ABILITY_SWIFT_SWIM,ABILITY_REGENERATOR,EGG_GROUP_FIELD,EGG_GROUP_WATER_1,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,45,170,sArauna355EggMoveLearnset,Espessura / Corpo Molhado
356,Tamanduí,SPECIES_DUSCLOPS,bug,ABILITY_SWARM,ABILITY_COMPOUND_EYES,ABILITY_SHEER_FORCE,EGG_GROUP_BUG,EGG_GROUP_BUG,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,107,sArauna356EggMoveLearnset,Enxame / Faro
357,Tamanduá,SPECIES_TROPIUS,bug/ground,ABILITY_SWARM,ABILITY_ARENA_TRAP,ABILITY_SHEER_FORCE,EGG_GROUP_BUG,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,90,147,sArauna357EggMoveLearnset,Enxame / Faro
358,Tamanduão,SPECIES_CHIMECHO,bug/ground,ABILITY_SWARM,ABILITY_ARENA_TRAP,ABILITY_SHEER_FORCE,EGG_GROUP_BUG,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,45,182,sArauna358EggMoveLearnset,Enxame / Intimidação
359,Preguicinha,SPECIES_ABSOL,grass,ABILITY_OVERGROW,ABILITY_CHLOROPHYLL,ABILITY_REGENERATOR,EGG_GROUP_GRASS,EGG_GROUP_GRASS,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,95,sArauna359EggMoveLearnset,Placidez / Colheita
360,Preguiçoso,SPECIES_WYNAUT,grass/psychic,ABILITY_OVERGROW,ABILITY_TELEPATHY,ABILITY_REGENERATOR,EGG_GROUP_GRASS,EGG_GROUP_AMORPHOUS,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,45,173,sArauna360EggMoveLearnset,Placidez / Colheita
361,Beija-Flor,SPECIES_SNORUNT,fairy/flying,ABILITY_CUTE_CHARM,ABILITY_BIG_PECKS,ABILITY_QUICK_FEET,EGG_GROUP_FAIRY,EGG_GROUP_FLYING,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,126,sArauna361EggMoveLearnset,Encanto / Vento Veloz
362,Beija-Luz,SPECIES_GLALIE,fairy/fire,ABILITY_CUTE_CHARM,ABILITY_FLASH_FIRE,ABILITY_QUICK_FEET,EGG_GROUP_FAIRY,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,90,161,sArauna362EggMoveLearnset,Encanto / Corpo Flamejante
363,Beija-Sol,SPECIES_SPHEAL,fairy/fire,ABILITY_CUTE_CHARM,ABILITY_FLASH_FIRE,ABILITY_QUICK_FEET,EGG_GROUP_FAIRY,EGG_GROUP_FIELD,PERCENT_FEMALE(50),40,GROWTH_SLOW,45,203,sArauna363EggMoveLearnset,Chama / Encanto
364,Sarará,SPECIES_SEALEO,fairy/water,ABILITY_CUTE_CHARM,ABILITY_SWIFT_SWIM,ABILITY_FILTER,EGG_GROUP_FAIRY,EGG_GROUP_WATER_1,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,157,sArauna364EggMoveLearnset,Encanto / Corpo Molhado
365,Cambota,SPECIES_WALREIN,fighting/normal,ABILITY_GUTS,ABILITY_PICKUP,ABILITY_SHEER_FORCE,EGG_GROUP_HUMAN_LIKE,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,162,sArauna365EggMoveLearnset,Determinação / Ritmo
366,Berimbau,SPECIES_CLAMPERL,fairy/fighting,ABILITY_CUTE_CHARM,ABILITY_INNER_FOCUS,ABILITY_COMPETITIVE,EGG_GROUP_FAIRY,EGG_GROUP_HUMAN_LIKE,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,90,168,sArauna366EggMoveLearnset,Encanto / Ritmo
367,Atabaque,SPECIES_HUNTAIL,fighting/ground,ABILITY_GUTS,ABILITY_ARENA_TRAP,ABILITY_SHEER_FORCE,EGG_GROUP_HUMAN_LIKE,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,90,165,sArauna367EggMoveLearnset,Determinação / Ritmo
368,Pandeirim,SPECIES_GOREBYSS,fairy/normal,ABILITY_CUTE_CHARM,ABILITY_PICKUP,ABILITY_QUICK_FEET,EGG_GROUP_FAIRY,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,153,sArauna368EggMoveLearnset,Encanto / Ritmo
369,Sanfoninha,SPECIES_RELICANTH,normal/fairy,ABILITY_RUN_AWAY,ABILITY_MAGIC_GUARD,ABILITY_COMPETITIVE,EGG_GROUP_FIELD,EGG_GROUP_FAIRY,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,90,170,sArauna369EggMoveLearnset,Encanto / Placidez
370,Violeiro,SPECIES_LUVDISC,grass/fairy,ABILITY_OVERGROW,ABILITY_MAGIC_GUARD,ABILITY_COMPETITIVE,EGG_GROUP_GRASS,EGG_GROUP_FAIRY,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,90,174,sArauna370EggMoveLearnset,Colheita / Encanto
371,Zabumba,SPECIES_BAGON,ground/fighting,ABILITY_SAND_VEIL,ABILITY_INNER_FOCUS,ABILITY_REGENERATOR,EGG_GROUP_FIELD,EGG_GROUP_HUMAN_LIKE,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,90,172,sArauna371EggMoveLearnset,Determinação / Ritmo
372,Cordelim,SPECIES_SHELGON,psychic/fairy,ABILITY_SYNCHRONIZE,ABILITY_MAGIC_GUARD,ABILITY_COMPETITIVE,EGG_GROUP_AMORPHOUS,EGG_GROUP_FAIRY,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,162,sArauna372EggMoveLearnset,Presságio / Encanto
373,Rendeira,SPECIES_SALAMENCE,fairy/bug,ABILITY_CUTE_CHARM,ABILITY_COMPOUND_EYES,ABILITY_FILTER,EGG_GROUP_FAIRY,EGG_GROUP_BUG,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,90,172,sArauna373EggMoveLearnset,Encanto / Enxame
374,Escamoso,SPECIES_BELDUM,water/dark,ABILITY_TORRENT,ABILITY_PRANKSTER,ABILITY_SHEER_FORCE,EGG_GROUP_WATER_1,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,90,166,sArauna374EggMoveLearnset,Torrente / Intimidação
375,Piranhita,SPECIES_METANG,water/dark,ABILITY_TORRENT,ABILITY_PRANKSTER,ABILITY_QUICK_FEET,EGG_GROUP_WATER_2,EGG_GROUP_FIELD,PERCENT_FEMALE(50),20,GROWTH_MEDIUM_FAST,180,132,sArauna375EggMoveLearnset,Torrente / Enxame
376,Boitatã,SPECIES_METAGROSS,fire/dragon,ABILITY_BLAZE,ABILITY_SHED_SKIN,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,217,sNoneEggMoveLearnset,Chama / Escama Dracônica
377,Piraruaçu,SPECIES_REGIROCK,water/dragon,ABILITY_TORRENT,ABILITY_SHED_SKIN,ABILITY_REGENERATOR,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,210,sNoneEggMoveLearnset,Torrente / Escama Dracônica
378,Mata-Mata,SPECIES_REGICE,grass/dragon,ABILITY_OVERGROW,ABILITY_SHED_SKIN,ABILITY_REGENERATOR,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,213,sNoneEggMoveLearnset,Espessura / Escama Dracônica
379,Solaris,SPECIES_REGISTEEL,fire/psychic,ABILITY_BLAZE,ABILITY_TELEPATHY,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,223,sNoneEggMoveLearnset,Chama / Presságio
380,Selenê,SPECIES_LATIAS,dark/psychic,ABILITY_INTIMIDATE,ABILITY_TELEPATHY,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,223,sNoneEggMoveLearnset,Encanto / Presságio
381,Zumbi-Rei,SPECIES_LATIOS,fighting/dark,ABILITY_GUTS,ABILITY_PRANKSTER,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,0,218,sNoneEggMoveLearnset,Determinação / Intimidação
382,Iemanjã,SPECIES_KYOGRE,water/fairy,ABILITY_TORRENT,ABILITY_MAGIC_GUARD,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,0,232,sNoneEggMoveLearnset,Torrente / Encanto
383,Oxumará,SPECIES_GROUDON,dragon/fairy,ABILITY_INNER_FOCUS,ABILITY_MAGIC_GUARD,ABILITY_COMPETITIVE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,0,232,sNoneEggMoveLearnset,Escama Dracônica / Encanto
384,Curupixel,SPECIES_RAYQUAZA,grass/fairy,ABILITY_OVERGROW,ABILITY_MAGIC_GUARD,ABILITY_SHEER_FORCE,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,215,sNoneEggMoveLearnset,Espessura / Presságio
385,Sacinho,SPECIES_JIRACHI,dark/fairy,ABILITY_INTIMIDATE,ABILITY_MAGIC_GUARD,ABILITY_QUICK_FEET,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,217,sNoneEggMoveLearnset,Vento Veloz / Presságio
386,Arauá,SPECIES_DEOXYS,dragon/psychic,ABILITY_INNER_FOCUS,ABILITY_TELEPATHY,ABILITY_REGENERATOR,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,MON_GENDERLESS,120,GROWTH_SLOW,3,240,sNoneEggMoveLearnset,Presságio / Escama Dracônica
